as_of_date,game_id,player_id,player_name,mu_pts,sigma_pts,p15,p20,p25,p30,conf20,conf25,conf30,model_version
2025-12-30,0022500169,201939,Stephen Curry,20.007444,7.399059,0.77166575,0.5273389,0.27186596,0.09975638,47.751626139197754,24.618021347373634,9.033145532164838,v1_hetero_nll
2025-12-30,0022500210,201939,Stephen Curry,22.518162,10.726989,0.77261174,0.61078346,0.4267116,0.2575663,38.14909359481894,26.65209785163496,16.08740678077978,v1_hetero_nll
2025-12-30,0022500220,201939,Stephen Curry,21.579983,13.964484,0.69392234,0.5592027,0.41718388,0.28530467,26.829906200956422,20.016005450933566,13.688592505605438,v1_hetero_nll
2025-12-30,0022500047,201939,Stephen Curry,24.245691,8.785009,0.8663614,0.7054716,0.48845303,0.27488682,53.803695043785694,37.2524956189311,20.964594923543373,v1_hetero_nll
2025-12-30,0022500237,201939,Stephen Curry,26.647936,9.557461,0.8981432,0.77273697,0.5889089,0.38269424,54.17063891095451,41.2838699224972,26.82774710376085,v1_hetero_nll
2025-12-30,0022500249,201939,Stephen Curry,25.04671,15.009839,0.758864,0.6441367,0.5145276,0.38335103,28.752579429051874,22.96716839214259,17.111788948957592,v1_hetero_nll
2025-12-30,0022500056,201939,Stephen Curry,21.84915,7.7508845,0.82847834,0.61908615,0.36617312,0.16179833,53.51488607294396,31.65264474915116,13.98612955199743,v1_hetero_nll
2025-12-30,0022500291,201939,Stephen Curry,24.518972,8.8450775,0.8713335,0.71478933,0.50085574,0.28666937,54.14411165872516,37.93899262112766,21.71473072158172,v1_hetero_nll
2025-12-30,0022500066,201939,Stephen Curry,24.181578,9.370454,0.8492455,0.69132537,0.48644593,0.28516227,49.430687732316855,34.7815363500218,20.389483901994456,v1_hetero_nll
2025-12-30,0022501215,201939,Stephen Curry,25.545317,14.671259,0.7742312,0.6598492,0.5284003,0.39375204,30.133677122383506,24.13073185179426,17.981679039098303,v1_hetero_nll
